1 1 0 1 0 1 1 1 1 1 0 1;INTJ VERB VERB NOUN NOUN NOUN ADJ PRON VERB CCONJ ADV ADV;that's kill in' e very thing that he see but e nough;0 1 0 1 0 1 0 0 1 1 0 1
1 1 1 0 1 1 1 1 0 1;INTJ PROPN NOUN NOUN INTJ INTJ PROPN NOUN NOUN ADP;Yeah Im tal kin' Yeah yeah Im tal kin' Re;1 0 1 0 1 1 0 1 0 1
1 1 1 0 1 1 0 1 1 0 1;INTJ NOUN VERB VERB NOUN ADV ADV PRON VERB VERB PRON;yeah I'm tal kin' B ni gga I'm tal kin' me;1 0 1 0 1 1 0 0 1 0 1
1 1 1 0 1 0 1 1 1 0 1 1;INTJ NOUN VERB VERB ADJ ADJ PRON VERB VERB VERB INTJ NOUN;Yeah I'm tal kin' bo ssy I aint tal kin' duh lease;1 0 1 0 1 0 1 0 1 0 0 1
1 1 0 1 1 1 1 1 1 0 1 1;ADJ NOUN NOUN ADV ADJ PRON VERB VERB VERB VERB ADP PRON;Your mo ney too short you can't be tal kin' to me;0 1 0 1 1 0 1 0 1 0 0 1
1 1 1 0 1 0 1 1 0 1 1 0 0;INTJ PROPN VERB VERB PROPN PROPN PRON VERB VERB ADJ NOUN NOUN NOUN;Yeah Im tal kin' Le Bron we ba llin' our fa mi ly;1 0 1 0 0 1 0 1 0 0 1 0 1
1 1 0 1 1 0 1 0;PROPN PROPN PROPN NOUN VERB VERB NOUN NOUN;GOOD Mu sic drug dea lin' cou sin;0 1 0 0 1 0 1 0
1 1 0 1 0 1 1 1;VERB NOUN NOUN ADJ ADJ ADP PRON PRON;aint no thin' fu ckin' with we me;0 1 0 1 0 0 1 1
1 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0;VERB DET NOUN NOUN NOUN ADP NUM ADJ ADJ ADJ NUM NOUN NOUN NOUN ADP DET NUM NUM NUM;Turn that six ty two to one twen ty five one twen ty five to a two fif ty;1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 0
1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1;NUM NUM NUM ADP DET NOUN DET NOUN VERB NOUN NOUN NOUN NOUN NOUN VERB VERB ADP PRON;two fif ty to a half a mill aint no thin' no bo dy can do with me;1 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 1 0
1 1 1 1 0 1 0 1 1 1 1 1 0;ADV NOUN ADP PRON PROPN PROPN PROPN VERB PRON PROPN CCONJ NOUN NOUN;Now who with me Va ma nos Call me Hov or je fe;1 1 1 0 1 0 1 1 0 1 1 1 1
0 1 0 1 1 1 1 1 1 1 1 1;NOUN NOUN NOUN PRON DET NOUN ADJ INTJ NOUN ADJ NOUN VERB;Tran sla tion I'm the shit Least that's what my neck say;1 1 1 1 0 1 1 1 0 1 1 1
1 1 1 1 1 1 1 1 1 0 1 1 0 1;ADJ VERB NOUN ADJ NOUN VERB VERB ADJ NOUN NOUN ADP DET NOUN NOUN;least that's what my check say Lost my ho mie for a de cade;1 1 0 1 1 1 1 0 1 0 1 0 1 1
1 0 1 1 1 1 1;ADV ADV PART ADP INTJ NUM NOUN;ni gga down for like 12 years;1 0 1 0 1 1 1
1 1 1 1 1 1 0 1;VERB NOUN ADJ NOUN ADP ADJ ADJ NOUN;aint hug his son since se cond grade;1 1 0 1 0 1 0 1
1 1 1 0 1 1 1 1 1;INTJ PRON ADV ADV VERB NOUN PRON DET X;uh He ne ver told who we gonna tell;1 0 1 0 1 1 0 1 1
1 1 1 1 1 1 1;PRON NOUN ADP DET NOUN NOUN NOUN;we top of the to tem pole;0 1 0 0 1 0 1
1 1 1 1 1 1 0 1 1;ADJ DET NOUN NOUN VERB DET ADJ ADJ NOUN;It's the dream team meets the su preme team;1 0 1 1 1 0 0 1 1
1 1 1 1 1 1 1 0 1 1 1;CCONJ ADJ ADJ NOUN ADJ CCONJ ADV ADV VERB NUM NOUN;and all our eyes green and on ly means one thing;0 1 0 1 1 0 1 0 1 0 1
1 1 1 0 1 1 1;PRON VERB ADJ ADJ ADP ADJ NOUN;You aint fu ckin' with my clique;1 0 1 0 1 0 1
1 0 1 1 1 0 1 1 0 1 1 0;VERB NOUN NOUN ADP PROPN PROPN VERB NOUN NOUN ADP PROPN PROPN;Break re cords at Lou ie Ate break fast at Gu cci;1 1 0 0 1 0 1 1 0 0 1 0
1 1 1 1 0 1 1 1 1 1 1 0;ADJ NOUN DET NOUN NOUN NOUN ADV ADP DET NOUN NOUN NOUN;My girl a su per star all from a home mo vie;0 1 0 1 0 1 1 1 0 1 1 0
1 1 1 0 1 0 1 0 0 1 0 0 1 0;VERB ADP ADJ NOUN NOUN NOUN DET ADJ ADJ ADJ ADJ ADJ NOUN NOUN;Bow on our a rri val the un a mer i can i dols;1 0 1 0 1 0 0 1 0 1 0 0 1 0
1 1 0 1 1 1 1 1 1 1 0 1 1 1 0;ADJ NOUN NOUN VERB ADP PROPN PROPN VERB PRON ADJ ADJ ADP DET NOUN NOUN;What ni ggas did in Par is got em hang in' off the Ei ffel;0 1 0 1 0 1 0 1 0 1 0 1 0 1 0
1 1 1 0 1 0 1 1 0 1 0 0;INTJ NOUN VERB VERB NOUN NOUN PRON VERB VERB PROPN PROPN PROPN;Yeah I'm tal kin' bu siness We tal kin' C I A;1 0 1 0 1 0 0 1 0 1 0 1
1 1 0 1 1 1 1 1 1 1 1 0 1;PRON VERB VERB PROPN PROPN CCONJ PRON VERB PRON DET ADJ ADJ NOUN;I'm tal kin' George Ten and I seen him the o ther day;0 1 0 1 1 0 1 0 1 0 1 0 1
1 1 1 1 1 1 1 1 1 1 1 1;PRON VERB PRON ADP ADJ PROPN ADV VERB PRON VERB DET ADJ;He asked me 'bout my May back Think he had the same;0 1 0 1 0 1 1 1 0 1 0 1
0 1 1 0 1 0 1 1 1 1 1 1 0;ADP ADP NOUN NOUN VERB VERB CCONJ ADJ VERB VERB VERB VERB VERB;ex cept min er tin ted and his might have been ren ted;0 1 1 0 1 0 1 0 1 0 1 1 0
1 1 1 1 0 1 1 0 1 1 1;PRON VERB ADJ NOUN NOUN VERB NOUN NOUN ADV VERB PRON;You know white peo ple get mo ney don't spend it;1 0 1 1 0 1 1 0 1 1 0
1 1 0 1 1 1 0 1 1 1 0;CCONJ ADV ADV PRON VERB NOUN NOUN VERB DET NOUN NOUN;Or may be they get mo ney buy a bu siness;0 1 0 1 1 1 0 1 0 1 0
1 1 0 1 1 0 1 1 1 1 1 0;PRON ADV ADV VERB NUM NUM NOUN NOUN CCONJ VERB ADJ ADJ;I ra ther buy eigh ty gold chains and go ig 'nant;0 1 0 1 1 0 1 1 0 1 1 0
1 1 1 1 1 1 1 1 1 1 1 0;PRON VERB PROPN PROPN PROPN VERB PRON CCONJ VERB PRON VERB VERB;I know Spike Lee gon' kill me but let me fi nish;0 1 1 1 0 1 0 0 1 0 1 0
1 1 1 1 1 0 1 1 0 1 1 0;VERB PRON ADP DET NOUN NOUN PRON VERB VERB DET NOUN NOUN;Blame it on the pig ment we li vin' no li mits;1 0 1 0 1 0 0 1 0 1 1 0
1 1 1 0 1 1 0 1 1 1 1 0;PRON NOUN NOUN NOUN NOUN NOUN NOUN VERB ADV DET NOUN NOUN;Them gold mas ter P cei lings was just a fig ment;0 1 1 0 1 1 0 0 1 0 1 0
1 1 1 1 0 1 0 1 1 1 1;ADP ADJ NOUN NOUN NOUN NOUN NOUN PROPN PROPN PROPN NOUN;Of our i mag i na tion M T V cribs;0 1 0 1 0 1 1 1 1 0 1
1 1 1 0 1 1 1 1 1 1 1 1 1 1;ADV NUM NOUN NOUN ADP DET VERB ADV ADV ADP ADV PROPN PROPN VERB;Now I'm loo kin' at a crib right next to where T C lives;1 0 1 0 1 0 1 0 1 0 0 1 0 1
1 1 1 1 1 0 1 0 1;PROPN PROPN PROPN ADJ ADJ ADJ PRON VERB VERB;That's Tom Cruise what e ver she a ccuse;1 1 1 0 1 0 1 0 1
1 1 0 1 0 1 1 1 1 1 1;PRON VERB VERB ADV ADV VERB PRON ADV VERB ADJ NOUN;He was n't rea lly drunk he just had few brews;0 1 0 1 0 1 1 0 1 1 1
1 1 0 1 0 1 1 1 1 0;VERB DET NOUN NOUN NOUN DET ADJ ADJ NOUN NOUN;Pass the re fresh ments a cool cool be verage;1 1 0 1 0 0 1 1 1 0
1 0 1 1 1 1 1 1 1 1 0;NOUN NOUN NOUN PRON VERB VERB DET NOUN NOUN NOUN NOUN;E very thing I do need a news crew's pre sence;1 0 1 0 1 1 0 1 1 1 0
1 1 1 1 0 1 1 1 1 1;PROPN PROPN NOUN VERB VERB VERB PART ADP DET NOUN;Speed Boat swerve ho mie watch out for the waves;1 1 1 1 0 1 0 1 0 1
1 1 1 1 1 1 1 1 1;PROPN NOUN ADV ADJ PART VERB ADP NOUN NOUN;Im way too black to burn from sun rays;0 1 1 1 0 1 0 1 1
1 1 1 1 0 1 0 1 1 1 1 0;ADV PRON ADV VERB VERB VERB VERB DET NOUN ADP PROPN PROPN;So I just me di ta ted the home in Pom peii;1 0 0 1 0 1 0 0 1 0 1 1
0 1 1 1 1 1 1 1 1 1 1 1;ADP ADP ADV PRON VERB VERB DET ADJ PROPN ADP NUM NOUN;A bout how I could build a new Rome in one day;0 1 0 1 0 1 0 0 1 0 1 1
1 0 1 1 1 1 0 1 1 0 1 1 1 1;DET DET NOUN PROPN ADP PROPN PROPN PRON VERB VERB ADP NOUN PROPN PROPN;e very time Im in Ve gas they scream in' like he's El vis;1 0 1 0 1 1 0 0 1 0 1 0 1 0
1 1 1 1 0 0 1 0 1 1 1 1;CCONJ PRON ADV VERB VERB NOUN NOUN NOUN NOUN CCONJ VERB PRON;But I just wa nna de sign ho tels and nail it;0 1 0 1 0 0 1 1 1 0 1 0
1 1 1 1 1 1 0 1 1 0;PROPN VERB ADJ VERB PRON ADJ ADJ ADJ ADJ ADJ;Shit is real got me fee lin' Is rael ian;1 1 1 1 0 1 0 1 1 1
1 1 0 0 1 0 1 1 1 1 0 1 0;ADP VERB PROPN PROPN PROPN PROPN PROPN PROPN DET INTJ ADJ ADJ ADJ;Like Bar Re fa e li Gi selle no that's Bra zil ian;0 1 1 0 1 0 0 1 0 1 0 1 0
1 1 1 0 1 0 1 1 1 0 1;VERB ADP ADJ NOUN NOUN NOUN ADV ADJ NOUN NOUN VERB;Went through deep de press ion when my mo mma passed;1 1 1 0 1 0 1 0 1 0 1
1 0 1 1 1 0 1 1 1;VERB VERB VERB NOUN NOUN NOUN NOUN VERB ADP;Su i cide what kin da talk is that;1 0 1 0 1 0 1 0 1
1 1 1 1 0 1 1 1 1 1;CCONJ ADJ VERB VERB VERB ADP PROPN ADP ADV ADV;But I've been tal kin' to God for so long;0 1 0 1 0 0 1 0 1 1
1 1 1 1 1 1 1 1 1 1 1 0 1;DET VERB PRON VERB ADP ADJ NOUN PRON VERB PRON VERB VERB ADV;That have you look in my life I guess he tal kin' back;0 1 0 1 0 0 1 0 1 0 1 0 1
1 0 1 1 1;VERB VERB ADP ADJ NOUN;Fu ckin' with my clique;1 0 1 0 1
1 1 1 1 1 1 0 1 0 1 1 0;PRON VERB DET NOUN NOUN PROPN PROPN PROPN PROPN PROPN VERB VERB;I am a night mare wal kin' Psy cho path tal kin';1 1 0 1 1 1 0 1 0 1 1 0
1 1 1 1 0 1 1 1 0 1 0;NOUN ADP ADJ NOUN NOUN ADV DET NOUN NOUN NOUN NOUN;King of my jun gle just a gang ster stal kin';1 0 0 1 0 1 0 1 0 1 0
1 0 1 1 1 1 0 1 0 1 1 1 1;VERB VERB NOUN ADP DET NOUN NOUN NOUN NOUN PROPN VERB ADJ NOUN;Li vin' life like a fi re cra cker Quick is my fuse;1 0 1 1 0 1 0 1 0 1 0 0 1
1 1 1 1 1 1 1 1 0 1 1;ADV ADJ ADP DET NOUN VERB DET NOUN NOUN PRON VERB;Then dead as a death pack the co lors I choose;0 1 0 0 1 1 0 1 0 0 1
1 1 1 1 1 1 1 1 1 1 0;ADJ CCONJ PROPN PROPN CCONJ NOUN PRON ADV ADV NOUN NOUN;Red or Blue Cuz or Blood it just don't ma tter;1 0 1 1 0 1 0 1 1 1 0
1 0 1 1 1 1 1 1 1 1 1 0;NOUN NOUN VERB ADP ADJ NOUN ADV ADJ NOUN NOUN NOUN NOUN;Su cker die for your life when my shot gun sca tters;1 0 1 1 0 1 1 0 1 0 1 0
1 1 1 1 1 1 1 0 1 1 1 0 1;PRON NOUN ADP PROPN PROPN VERB ADV ADV VERB ADV ADJ ADJ ADJ;We gangs of L A will ne ver die Just mul ti ply;0 1 0 1 0 0 1 0 1 1 1 0 1
1 1 1 1 1 1 1 1 1 1;PRON ADV VERB PRON NOUN PRON VERB VERB PRON ADJ;You don't know me fool You dis own me cool;0 1 1 1 1 0 1 1 1 1
1 1 1 1 0 1 0 1 0 0 1 0;PRON ADV VERB ADJ NOUN NOUN NOUN ADJ ADJ NOUN NOUN NOUN;I don't need your a ssis tance So cial per si stence;0 1 1 1 0 1 0 1 1 0 1 0
1 0 1 0 1 1 1 1 1 1 1 1;DET DET NOUN NOUN PRON VERB PRON ADV VERB ADJ NOUN ADP;An y pro blem I got I just put my fist in;1 0 1 0 0 1 1 1 1 0 1 1
1 1 1 1 0 1 1 0 1 1;ADJ NOUN VERB ADJ ADJ CCONJ ADJ ADJ VERB NOUN;My life is vio lent but vio lent is life;0 1 0 1 0 0 1 0 0 1
1 1 1 1 0 1 0 0 1 1 1;NOUN VERB DET NOUN NOUN NOUN NOUN NOUN VERB DET NOUN;Peace is a dream re al i ty is a knife;1 1 0 1 0 1 0 1 0 0 1
1 1 0 1 1 0 1 1 0 1 1;ADJ NOUN NOUN ADJ NOUN NOUN ADJ NOUN NOUN ADJ DET;My co lors my ho nour my co lors my all;0 1 0 0 1 0 0 1 0 0 1
1 1 1 0 0 1 1 1 1 0 1 1;ADP ADJ NOUN NOUN ADP ADP PRON NUM NOUN NOUN VERB ADJ;With my co lors u pon me one sol dier stands tall;1 0 1 0 0 1 0 1 1 0 1 1
1 1 1 1 1 1 1 1 1 1 1;VERB PRON NOUN VERB PRON VERB PRON NOUN VERB PRON VERB;Tell me what have you left me what have I got;1 0 0 1 0 1 0 1 0 0 1
1 1 1 1 1 1 1 1 0 1 1;ADJ NOUN ADP ADJ NOUN ADJ ADJ NOUN NOUN VERB VERB;Last night in cold blood my young bro ther got shot;1 1 0 1 1 0 1 1 0 1 1
1 1 1 1 1;ADJ NOUN NOUN VERB VERB;My home boy got jacked;0 1 0 1 1
1 1 0 1 1;ADJ NOUN NOUN ADP NOUN;My mo ther's on crack;0 1 0 1 1
1 1 0 1 1 1 1 1 1 1;ADJ NOUN NOUN VERB VERB VERB ADJ NOUN VERB NOUN;My sis ter can't work cause her arms show tracks;0 1 0 1 1 1 0 1 0 1
1 0 1 1 0 0 1 1 0 1 0 0;NOUN NOUN NOUN NOUN NOUN NOUN VERB ADP NOUN NOUN NOUN NOUN;Mad ness in san i ty live in pro fan i ty;1 0 0 1 0 0 1 1 0 1 0 0
1 1 1 1 0 1 1 0 1 0 1;ADV DET NOUN VERB VERB PRON VERB VERB VERB VERB PRON;Then some punk claim in' they un der stand in' me;1 1 1 1 0 0 1 0 1 0 1
1 1 1 1 1 1 1 1 1 1;VERB PRON DET NOUN ADJ NOUN VERB PRON VERB ADP;Give me a break what world do you live in;1 0 0 1 0 1 0 1 1 0
1 1 1 1 0 1 0 1;ADJ NOUN VERB VERB VERB VERB VERB NOUN;My pants are sa ggin' brai ded hair;0 1 0 1 0 1 0 1
1 0 1 1 1 1 1;NOUN NOUN VERB CCONJ PRON ADV VERB;su ckers stare but I don't care;1 0 1 0 1 0 1
1 1 1 1 0 1 1 1;ADJ NOUN VERB NOUN NOUN ADJ NOUN VERB;My game ain't know ledge my game's fear;0 1 1 1 0 1 1 1
1 1 0 1 1 1 0 1;VERB DET NOUN NOUN ADP NOUN VERB VERB;I've no re morse so squares be ware;0 1 0 1 0 1 1 1
1 1 1 1 0 1 1 0 1;CCONJ ADJ ADJ NOUN NOUN VERB ADV ADJ ADJ;But my true mi ssion is just re venge;0 1 0 1 0 0 1 0 1
1 1 1 1 1 1 1 1 1;PRON VERB ADP ADJ NOUN PRON VERB ADJ NOUN;You ain't in my sect you ain't my friend;0 1 0 1 1 0 1 0 1
1 1 1 1 0 1 1 1 1;VERB DET ADJ NOUN NOUN ADJ NOUN VERB VERB;Wear the wrong co lor your life could end;1 0 1 1 0 0 1 0 1
1 0 1 1 1 0 1;VERB VERB VERB ADJ ADJ ADJ NOUN;ho mi cide's my favor ite binge;1 0 1 0 1 0 1
1 1 1 1 1 1 1 0 0 1 0 1 0;ADV PROPN ADV VERB ADP DET ADJ ADJ NOUN NOUN ADJ ADJ ADJ;So I'll just walk like a gi ant po lice de fi ant;1 1 0 1 1 0 1 0 1 1 0 1 0
1 1 1 1 1 1 1 1 1 1;PRON VERB PART VERB CCONJ PROPN VERB ADP PRON VERB;You'll say to stop but I'll say that I can't;1 1 0 1 0 1 1 0 1 1
1 1 1 1 0 0 1 1 1 1 1;ADJ NOUN ADJ NOUN NOUN NOUN ADJ DET ADJ PRON VERB;my gangs my fa mi ly its all that I have;0 1 0 1 0 0 0 1 0 0 1
1 1 1 1 1 1 1 1 0 1;PRON DET NOUN ADP DET NOUN ADJ NOUN NOUN NOUN;I'm a star on the walls my au to graph;1 0 1 1 0 1 1 1 0 1
1 1 1 1 1 1 1 1 1 1 1;PRON ADV VERB PRON ADV PRON VERB ADV PRON VERB VERB;You don't like it so you know where you can go;0 1 1 0 1 0 1 1 0 0 1
1 1 1 1 1 1 1 1 0 1 1;ADP DET NOUN VERB ADJ NOUN CCONJ VERB VERB ADJ NOUN;'cause the streets are my stage and terr or's my show;1 0 1 1 0 1 0 1 0 0 1
1 0 1 0 1 1 1 0 1 0 1 1;NOUN NOUN VERB VERB VERB VERB NOUN NOUN NOUN NOUN PRON ADV;psy cho an a lyze tried di ag no sin' me why;1 0 1 0 1 1 1 0 1 0 1 1
1 1 0 1 1 0 1 1 0 0 1;PRON VERB VERB ADJ NOUN NOUN ADJ ADV ADV ADV VERB;It was n't your bro ther that bru ta lly died;0 1 0 1 1 0 0 1 0 0 1
1 1 1 1 1 1 1 0 1;CCONJ PRON VERB PRON ADV VERB PRON VERB VERB;But it was mine so let me de fine;1 0 1 1 0 1 1 0 1
1 1 0 1 0 1 1 1 1;ADJ NOUN NOUN NOUN NOUN ADV VERB DET NOUN;my terr i tor y don't cross the line;1 1 0 1 0 1 1 0 1
1 1 1 1 1 0;ADV VERB PART VERB ADJ ADJ;Don't try to act cra zy;1 1 0 1 1 0
1 1 1 1 1 1;ADP DET NOUN ADV VERB PRON;cause that shit don't phase me;1 0 1 1 1 0
1 1 1 1 1 1;ADP PRON VERB ADP DET NOUN;If you ran like a punk;1 0 1 1 0 1
1 1 0 0 1 1;PRON ADV ADV VERB VERB PRON;it woul dn't a maze me;0 1 0 0 1 0
1 1 1 0 1;VERB ADJ NOUN NOUN NOUN;cause my co lors death;1 0 1 0 1
1 1 1 1 1;VERB PRON DET VERB NOUN;thou we all want peace;1 0 1 1 1
1 1 1 1 1;CCONJ ADJ NOUN ADP NOUN;but our war won't end;0 1 1 1 1
1 1 1 1;INTJ ADV ADV VERB;they'll al ways see;0 1 0 1
1 1 1 1 1 1 0;DET NOUN VERB ADV ADP ADJ ADJ;The club was far from emp ty;0 1 0 1 0 1 0
1 1 1 0 1 1 1 0;PRON VERB VERB VERB ADP DET NOUN NOUN;It was crow ded at the en try;1 0 1 0 1 0 1 0
1 1 1 1 1 1 1 1;PRON VERB ADV ADV INTJ ADV PRON VERB;I slide right through like how I do;1 1 0 1 0 1 0 1
1 1 0 1 1 1 1;DET NOUN VERB VERB PART VERB PRON;this girl be gan to tempt me;1 1 0 1 0 1 0
1 1 1 1 1 1 0;PRON VERB ADJ NOUN NOUN NOUN NOUN;She said her name Shaiy ee da;0 1 0 1 0 1 0
1 1 1 1 1 0 1 1;PRON VERB VERB ADJ NOUN NOUN VERB PRON;I could tell her ma ma feed her;1 0 1 0 1 0 1 0
1 1 1 1 1 1 1 1 1;ADV PRON ADV CCONJ ADV PRON VERB ADV ADJ;when they tight and when them jeans don't fit;1 0 1 1 1 1 1 1 1
1 1 1 1 1 1;PRON NOUN ADJ PART VERB PRON;I'm L nice to meet ya;0 1 1 0 1 0
1 1 1 1 1 0 1 0;PRON VERB VERB ADJ NOUN NOUN NOUN NOUN;I could feel my bo dy year nin';1 0 1 0 1 0 1 0
1 1 1 1 0 1 0;DET NOUN ADV VERB VERB ADJ ADJ;the room just star ted tur nin';0 1 0 1 0 1 0
1 0 1 0 1 1 1 1 1;INTJ INTJ ADV ADV VERB PART ADP DET NOUN;di dn't wa nna go out on the floor;1 0 1 0 1 1 1 0 1
1 1 1 1 1 0 1 0;CCONJ DET NOUN VERB ADV ADJ ADJ ADJ;but this girl was so de ter mined;1 0 1 0 1 0 1 0
1 1 0 1 1 1 0;ADJ NOUN VERB VERB PART VERB VERB;my brain be gan to si zzle;1 1 0 1 0 1 0
1 1 0 1 1 1 0;PRON VERB VERB ADV DET ADJ ADJ;I'm swea tin' just a li ttle;1 1 0 1 0 1 0
1 1 1 1 1 1 1 0;ADP DET NOUN NOUN ADP DET NOUN NOUN;on the dance floor in the mi ddle;1 0 1 0 1 0 1 0
1 1 0 1 1 1 0;PRON VERB ADV ADV CCONJ VERB VERB;she turned a round and gi ggled;1 1 0 1 0 1 0
1 1;PRON VERB;she said;0 1
0 1 0 1 1 1 0;NOUN NOUN NOUN VERB DET NOUN NOUN;temp ta tion is a mo ther;1 1 0 1 0 1 0
1 1 1 1 1 0 1 0;ADV PRON VERB ADP NUM DET DET DET;how we lust for one a no ther;1 0 1 0 1 0 1 0
1 1 0 1 1 1 0;PRON ADV ADV VERB DET ADJ ADJ;we bare ly know each o ther;1 1 0 1 0 1 0
1 1 1 0 1 1 1 0;ADV VERB NOUN NOUN ADP NOUN NOUN NOUN;yet we're whi lin' like we're lo vers;1 0 1 0 1 0 1 0
1 1 1 1 1 1 0;DET NOUN VERB VERB ADP NOUN NOUN;the air is filled with pa ssion;1 1 0 1 0 1 0
1 1 1 1 1 0;DET NOUN NOUN VERB VERB VERB;the strobe lights are fla shin';0 1 1 0 1 0
1 1 0 0 1 1 1;DET NOUN NOUN NOUN VERB NOUN ADP;the hu st lers throw cash in;0 1 0 1 1 1 0
1 1 1 0 1 1 0;DET NOUN NOUN NOUN VERB ADJ ADJ;the bar ten der keeps spla shin';0 1 1 0 1 1 0
1 1 1 1 0 1 0;ADJ NOUN VERB ADV ADJ ADJ ADJ;her moves were so e ro tic;0 1 0 1 0 1 0
1 1 1 1 1 1 0;ADJ NOUN VERB ADV ADJ ADJ ADJ;her games were so hyp no tic;0 1 0 1 0 1 0
1 1 1 1 1 1 1;PRON VERB DET NOUN PART VERB PRON;I begged this girl to stop it;1 1 1 1 0 1 0
1 1 0 1 0 1 1 1;CCONJ PRON VERB VERB VERB PART VERB PRON;but she con tin ued to pop it;0 1 1 1 1 0 1 0
1 1 1 1 1 1 1;PRON VERB PRON VERB PRON VERB PRON;you know I know you like it;1 1 0 1 0 1 0
1 1 1 1 1 1 1 1;VERB PRON VERB PRON ADP ADJ NOUN NOUN;let me hit you on your side kick;1 0 1 0 1 0 1 0
1 1 1 0 1 0 1 1 1 1 0;ADV DET ADP ADP NOUN NOUN VERB ADP ADJ NOUN NOUN;coz the af ter par ty is at my bo dy;1 0 1 0 1 0 0 1 0 1 0
1 1 1 1 1 0;VERB PRON PRON VERB VERB VERB;meet me you're in vi ted;1 0 1 0 1 0
1 1 1 1 1 1;PRON VERB PART ADJ NOUN NOUN;she licked off her lip gloss;0 1 1 0 1 1
1 1 1 1 1 1;ADJ NOUN VERB ADV CCONJ ADV;her hips toss back and forth;0 1 1 1 0 1
1 1 1 1 1 1 1;NOUN PART VERB CCONJ ADP CCONJ ADV;side to side and up and down;1 0 1 0 1 0 1
1 1 1 1 1 1 1 1;PRON VERB DET NOUN PRON VERB PRON PART;she touched the ground it turned me out;0 1 0 1 0 1 0 1
1 1 0 0 0 1 0;PRON VERB VERB VERB NOUN NOUN NOUN;I'm ba ttl ing de si re;0 1 0 1 0 1 0
1 1 1 1 1 1 0;NOUN VERB PRON VERB DET NOUN NOUN;lord help me douse this fi re;1 1 0 1 0 1 0
1 1 1 0 1 1 0;DET ADJ ADJ ADJ NOUN NOUN NOUN;this in ter nal in fer no;1 1 1 0 1 1 0
1 0 1 1 1 1 1 0;ADJ ADJ ADP DET NOUN ADP NOUN NOUN;ho tter than a shot of cuer vo;1 0 1 0 1 0 1 0
1 1 1 1 1 1 0;ADJ NOUN VERB ADJ CCONJ ADJ ADJ;her top was short and pur ple;1 1 0 1 0 1 0
1 0 1 0 1 1 1 0;NOUN NOUN VERB VERB ADP DET NOUN NOUN;be lly dan cin' in a cir cle;1 0 1 0 1 0 1 0
1 1 1 1 1 1 1 0 1;ADV PRON VERB ADP DET PRON VERB VERB VERB;when I feel like this I can't re sist;1 0 1 0 1 0 1 0 1
1 1 1 1 1 1 1;VERB PRON ADV VERB PRON VERB PRON;stop it don't make me hurt you;0 1 0 1 0 1 0
1 1;PRON VERB;she said;0 1
1 0 1 1 1 1 1 1 1 1 0 1 1;ADV ADV VERB NUM ADP PRON NOUN VERB PRON VERB VERB VERB ADV;e ver had one of them day wish you woul d've stayed home;1 0 1 1 0 0 1 1 0 1 0 1 1
1 1 1 1 1 1 1 0 1 1 0 1 1 1;VERB ADP ADP DET NOUN ADP NOUN NOUN NOUN VERB VERB PRON VERB ADP;run in to a group of ni ggas who ge ttin' they hate on;1 0 1 0 1 0 1 0 0 1 0 0 1 1
1 1 1 1 1 1;PRON VERB ADP PRON VERB ADJ;you walk by they get wrong;1 1 1 1 1 1
1 0 1 1 1 1 1;PRON VERB VERB ADV NOUN VERB VERB;you re ply then shit get blown;1 1 1 0 1 1 1
1 1 0 0 1 0 1 1 1 1 0;NOUN NOUN NOUN NOUN NOUN NOUN NOUN ADJ NOUN NOUN NOUN;way ou tta pro por tion way past dis cu ssion;1 1 0 0 1 0 1 1 0 1 0
1 1 0 1 1 1 1 1 1 1;ADV PRON ADP ADP PRON VERB NUM ADV VERB PRON;just you a gainst them pick one then rush 'em;1 1 0 1 1 1 1 0 1 0
1 0 1 1 1 1 1 1;NOUN NOUN PRON VERB VERB NOUN NOUN NOUN;fi gure you'll get jumped hell that's nothing;1 0 1 1 1 1 1 1
1 1 1 0 1 1 1 1 1 0;PRON VERB VERB VERB VERB ADV ADV PRON VERB VERB;they don't wa nna stop there now they bu ssin';1 0 1 0 1 1 1 1 1 0
1 1 1 0 1 0 0 1 0 1;ADV PRON ADJ ADJ NOUN NOUN NOUN NOUN NOUN PRON;now you gu shin' am bu lance ru shin' you;1 1 1 0 1 0 1 1 0 1
1 1 1 1 0 1 1 1 0 1 0;ADP DET NOUN NOUN NOUN ADP DET ADJ NOUN NOUN NOUN;to the hos pi tal with a bad con cu ssion;1 0 1 1 0 1 0 1 1 1 0
1 1 1 1 1 1 1 1 1 1;CCONJ PRON VERB NUM NOUN CCONJ PRON VERB ADJ NOUN;plus ya hit four times plus it hit your spine;1 0 1 1 1 1 0 1 1 1
1 0 1 1 1 1 1 1 1 1;ADJ ADJ ADJ NOUN ADV ADV PRON NOUN NOUN VERB;par a lyzed waist down now ya wheel chair bound;1 0 1 1 1 1 0 1 1 1
1 0 1 1 1 1 1 0 1 1 0 1;VERB VERB VERB ADP ADV PRON ADJ ADJ PART VERB ADJ ADJ;ne ver mind that now you lu cky to be a live;1 0 1 1 1 0 1 0 0 1 0 1
